id:ID,saldo,fecha_creacion,estado,promedio_uso,horario_promedio_uso
261,2413.5,2020-07-31,True,4684.93,"[('21:00:00', '22:00:00'), ('00:00:00', '01:00:00'), ('22:00:00', '23:00:00')]"
262,41286.97,2025-10-31,True,2405.29,"[('21:00:00', '22:00:00'), ('07:00:00', '11:00:00')]"
263,43281.98,2017-11-04,False,1658.61,"[('12:00:00', '20:00:00')]"
264,2166.33,2022-06-10,False,1298.84,"[('01:00:00', '16:00:00')]"
265,30213.13,2025-08-15,True,4458.59,"[('17:00:00', '21:00:00'), ('01:00:00', '12:00:00'), ('21:00:00', '23:00:00')]"
266,49763.35,2018-03-24,False,4046.68,"[('21:00:00', '23:00:00')]"
267,8206.91,2023-01-25,True,3638.29,"[('20:00:00', '22:00:00')]"
268,4629.67,2025-11-24,True,1023.18,"[('21:00:00', '23:00:00'), ('16:00:00', '21:00:00'), ('12:00:00', '13:00:00')]"
269,19141.02,2017-11-25,True,261.87,"[('01:00:00', '10:00:00')]"
270,14304.03,2026-04-24,False,1091.37,"[('09:00:00', '18:00:00'), ('01:00:00', '05:00:00')]"
271,26342.03,2023-10-24,True,4355.03,"[('00:00:00', '15:00:00'), ('22:00:00', '23:00:00')]"
272,30901.38,2021-10-03,True,4278.23,"[('08:00:00', '18:00:00'), ('18:00:00', '22:00:00')]"
273,45087.09,2020-02-09,True,2495.53,"[('04:00:00', '05:00:00'), ('11:00:00', '16:00:00'), ('21:00:00', '23:00:00')]"
274,37337.19,2016-07-29,True,2320.36,"[('05:00:00', '13:00:00'), ('15:00:00', '21:00:00')]"
275,11728.56,2023-07-03,True,2278.92,"[('13:00:00', '20:00:00'), ('07:00:00', '10:00:00')]"
276,48757.34,2017-01-11,False,1997.16,"[('07:00:00', '11:00:00'), ('16:00:00', '19:00:00')]"
277,46947.74,2017-06-12,False,448.37,"[('17:00:00', '21:00:00')]"
278,34721.51,2017-05-17,True,3562.88,"[('10:00:00', '13:00:00'), ('21:00:00', '22:00:00')]"
279,38429.82,2018-11-24,False,3611.8,"[('15:00:00', '19:00:00')]"
280,37509.82,2021-12-26,False,726.63,"[('12:00:00', '16:00:00')]"
281,24219.08,2017-09-01,False,4163.7,"[('09:00:00', '12:00:00')]"
282,883.19,2021-08-07,False,855.75,"[('20:00:00', '21:00:00'), ('06:00:00', '20:00:00')]"
283,43742.47,2016-11-07,False,2450.69,"[('10:00:00', '21:00:00'), ('00:00:00', '02:00:00'), ('22:00:00', '23:00:00')]"
284,18089.63,2022-10-15,True,4858.32,"[('08:00:00', '20:00:00'), ('07:00:00', '08:00:00')]"
285,31716.18,2022-03-10,False,570.09,"[('14:00:00', '18:00:00')]"
286,6591.36,2017-04-06,False,3460.13,"[('11:00:00', '23:00:00'), ('08:00:00', '11:00:00')]"
287,31881.54,2022-11-21,False,66.19,"[('19:00:00', '22:00:00'), ('03:00:00', '13:00:00'), ('15:00:00', '16:00:00')]"
288,16354.82,2019-07-13,False,1849.16,"[('11:00:00', '17:00:00')]"
289,49583.72,2019-09-12,True,2154.93,"[('02:00:00', '18:00:00'), ('18:00:00', '22:00:00'), ('01:00:00', '02:00:00')]"
290,25655.37,2024-02-12,True,2356.65,"[('03:00:00', '05:00:00'), ('15:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
291,25701.12,2020-05-14,False,1976.66,"[('21:00:00', '23:00:00')]"
292,12961.29,2018-04-03,True,2208.7,"[('01:00:00', '16:00:00'), ('21:00:00', '22:00:00')]"
293,2270.12,2025-08-09,True,443.78,"[('09:00:00', '20:00:00'), ('22:00:00', '23:00:00')]"
294,40786.01,2021-11-01,False,4461.78,"[('10:00:00', '17:00:00')]"
295,34269.61,2020-02-26,False,753.12,"[('14:00:00', '17:00:00'), ('21:00:00', '23:00:00')]"
296,9192.38,2020-10-25,True,933.94,"[('03:00:00', '11:00:00'), ('18:00:00', '19:00:00'), ('12:00:00', '15:00:00')]"
297,26651.31,2023-05-09,False,2763.74,"[('17:00:00', '21:00:00'), ('03:00:00', '11:00:00'), ('11:00:00', '14:00:00')]"
298,13114.15,2022-06-30,False,271.85,"[('10:00:00', '20:00:00'), ('21:00:00', '23:00:00')]"
299,10024.01,2022-05-15,True,4714.5,"[('04:00:00', '08:00:00'), ('20:00:00', '21:00:00'), ('11:00:00', '14:00:00')]"
300,25908.21,2025-01-04,False,3579.4,"[('19:00:00', '20:00:00'), ('20:00:00', '21:00:00'), ('22:00:00', '23:00:00')]"
301,20959.96,2025-01-24,True,295.21,"[('22:00:00', '23:00:00')]"
302,2740.23,2024-04-12,True,4277.02,"[('11:00:00', '18:00:00'), ('18:00:00', '22:00:00'), ('04:00:00', '09:00:00')]"
303,38884.21,2017-11-16,False,4651.72,"[('05:00:00', '17:00:00'), ('04:00:00', '05:00:00'), ('17:00:00', '19:00:00')]"
304,16070.47,2026-02-09,False,923.11,"[('07:00:00', '13:00:00'), ('15:00:00', '20:00:00')]"
305,25538.14,2020-02-26,True,4084.92,"[('07:00:00', '12:00:00')]"
306,17563.77,2018-11-27,True,4634.12,"[('11:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
307,24379.69,2022-07-23,False,3404.81,"[('11:00:00', '13:00:00')]"
308,678.71,2020-05-09,False,190.4,"[('06:00:00', '12:00:00')]"
309,10687.81,2025-10-13,True,1739.22,"[('16:00:00', '20:00:00'), ('21:00:00', '23:00:00'), ('12:00:00', '14:00:00')]"
310,49933.03,2024-02-14,True,3182.45,"[('17:00:00', '18:00:00')]"
311,5939.48,2025-12-14,True,472.87,"[('08:00:00', '17:00:00'), ('22:00:00', '23:00:00'), ('00:00:00', '04:00:00')]"
312,39636.69,2018-12-17,True,3441.82,"[('06:00:00', '11:00:00'), ('11:00:00', '19:00:00'), ('21:00:00', '22:00:00')]"
313,42073.16,2016-05-11,False,645.82,"[('15:00:00', '16:00:00'), ('09:00:00', '13:00:00')]"
314,29889.21,2017-12-07,False,2598.97,"[('14:00:00', '20:00:00'), ('04:00:00', '12:00:00')]"
315,35556.04,2021-07-17,False,910.49,"[('20:00:00', '21:00:00'), ('12:00:00', '19:00:00'), ('08:00:00', '11:00:00')]"
316,10934.28,2018-10-06,True,2112.67,"[('15:00:00', '23:00:00'), ('00:00:00', '04:00:00')]"
317,1768.4,2022-12-31,False,3946.98,"[('02:00:00', '20:00:00')]"
318,29323.35,2019-09-06,True,278.7,"[('18:00:00', '21:00:00'), ('22:00:00', '23:00:00'), ('06:00:00', '07:00:00')]"
319,16305.67,2019-08-27,True,2195.48,"[('12:00:00', '14:00:00'), ('17:00:00', '20:00:00'), ('21:00:00', '23:00:00')]"
320,35251.83,2018-04-29,True,2983.66,"[('10:00:00', '14:00:00')]"
321,44084.71,2025-12-15,True,1293.01,"[('12:00:00', '15:00:00'), ('20:00:00', '22:00:00'), ('17:00:00', '20:00:00')]"
322,21317.29,2022-01-30,True,3612.18,"[('03:00:00', '06:00:00')]"
323,24510.02,2016-12-07,True,4311.85,"[('02:00:00', '14:00:00')]"
324,34582.28,2025-07-01,True,2687.76,"[('05:00:00', '15:00:00')]"
325,3762.13,2026-02-21,False,91.97,"[('06:00:00', '17:00:00'), ('22:00:00', '23:00:00')]"
326,20875.29,2020-02-19,False,1818.24,"[('14:00:00', '19:00:00')]"
327,25785.59,2024-09-16,True,712.89,"[('21:00:00', '23:00:00')]"
328,31691.24,2021-01-28,True,2631.32,"[('09:00:00', '18:00:00'), ('18:00:00', '20:00:00'), ('06:00:00', '07:00:00')]"
329,3312.38,2024-06-25,True,2867.38,"[('21:00:00', '22:00:00'), ('09:00:00', '14:00:00')]"
330,4984.67,2024-09-23,True,335.65,"[('07:00:00', '12:00:00'), ('03:00:00', '06:00:00')]"
331,19951.89,2020-02-11,True,4059.58,"[('16:00:00', '17:00:00'), ('09:00:00', '14:00:00')]"
332,34183.08,2021-12-19,False,2707.75,"[('20:00:00', '21:00:00'), ('08:00:00', '16:00:00')]"
333,3392.54,2025-12-02,True,4537.02,"[('20:00:00', '23:00:00')]"
334,10279.29,2021-12-20,True,1676.54,"[('18:00:00', '21:00:00'), ('12:00:00', '15:00:00'), ('09:00:00', '10:00:00')]"
335,48876.0,2019-07-18,True,3787.24,"[('12:00:00', '22:00:00')]"
336,38805.1,2019-02-25,False,416.23,"[('19:00:00', '21:00:00')]"
337,23072.34,2023-07-09,False,3473.0,"[('15:00:00', '20:00:00'), ('00:00:00', '10:00:00')]"
338,15243.38,2022-10-07,False,514.39,"[('04:00:00', '05:00:00'), ('09:00:00', '15:00:00'), ('15:00:00', '21:00:00')]"
339,16966.27,2016-07-10,True,3196.87,"[('08:00:00', '14:00:00')]"
340,49028.12,2018-03-15,False,877.04,"[('03:00:00', '06:00:00'), ('16:00:00', '19:00:00')]"
341,27816.27,2023-08-18,False,1123.75,"[('07:00:00', '12:00:00'), ('22:00:00', '23:00:00')]"
342,15487.44,2019-03-23,True,4783.52,"[('17:00:00', '18:00:00'), ('18:00:00', '22:00:00'), ('06:00:00', '08:00:00')]"
343,9840.7,2018-06-27,False,3975.54,"[('12:00:00', '19:00:00')]"
344,41372.29,2026-03-24,True,870.35,"[('21:00:00', '23:00:00')]"
345,367.57,2019-11-28,True,2525.53,"[('01:00:00', '11:00:00')]"
346,31221.41,2023-01-04,False,1580.68,"[('09:00:00', '22:00:00'), ('22:00:00', '23:00:00'), ('00:00:00', '09:00:00')]"
347,46520.15,2024-06-13,True,1810.29,"[('17:00:00', '23:00:00'), ('03:00:00', '10:00:00'), ('00:00:00', '03:00:00')]"
348,37780.15,2025-08-22,True,3906.32,"[('17:00:00', '19:00:00'), ('01:00:00', '09:00:00'), ('21:00:00', '22:00:00')]"
349,13259.33,2025-05-04,False,4973.51,"[('16:00:00', '19:00:00'), ('11:00:00', '15:00:00')]"
350,20162.94,2022-10-14,False,87.02,"[('22:00:00', '23:00:00')]"
351,27891.07,2023-01-16,True,2084.43,"[('11:00:00', '18:00:00'), ('07:00:00', '09:00:00')]"
352,47388.59,2019-09-21,True,2512.31,"[('19:00:00', '21:00:00')]"
353,33913.54,2022-09-17,False,3083.02,"[('15:00:00', '21:00:00'), ('09:00:00', '13:00:00'), ('21:00:00', '23:00:00')]"
354,44953.71,2021-04-21,False,2945.21,"[('05:00:00', '07:00:00'), ('09:00:00', '19:00:00')]"
355,15821.27,2020-11-30,True,3904.3,"[('21:00:00', '22:00:00'), ('17:00:00', '19:00:00'), ('15:00:00', '17:00:00')]"
356,31940.4,2017-01-31,False,3046.72,"[('07:00:00', '13:00:00'), ('20:00:00', '23:00:00'), ('15:00:00', '16:00:00')]"
357,25262.86,2025-08-31,True,3753.47,"[('04:00:00', '20:00:00')]"
358,2269.2,2018-07-02,False,2119.13,"[('08:00:00', '12:00:00')]"
359,42868.57,2022-12-25,False,1081.39,"[('06:00:00', '16:00:00'), ('17:00:00', '18:00:00'), ('18:00:00', '19:00:00')]"
360,42539.86,2023-07-01,False,4119.38,"[('13:00:00', '19:00:00')]"
361,23682.06,2024-04-01,True,4000.11,"[('10:00:00', '23:00:00'), ('03:00:00', '04:00:00'), ('02:00:00', '03:00:00')]"
362,46062.99,2026-01-09,True,4715.19,"[('22:00:00', '23:00:00'), ('18:00:00', '20:00:00')]"
363,43781.67,2018-06-10,False,3125.43,"[('21:00:00', '22:00:00'), ('14:00:00', '20:00:00'), ('05:00:00', '12:00:00')]"
364,46832.04,2020-12-01,False,3634.56,"[('10:00:00', '15:00:00'), ('16:00:00', '19:00:00')]"
365,21478.84,2023-09-15,False,2737.38,"[('07:00:00', '09:00:00'), ('21:00:00', '23:00:00')]"
366,21967.02,2018-08-08,True,678.4,"[('15:00:00', '17:00:00'), ('06:00:00', '13:00:00'), ('00:00:00', '02:00:00')]"
367,31710.06,2018-09-03,False,4432.84,"[('07:00:00', '23:00:00')]"
368,42222.99,2023-09-06,False,4610.58,"[('04:00:00', '23:00:00')]"
369,45008.98,2025-03-17,False,3316.83,"[('01:00:00', '14:00:00'), ('22:00:00', '23:00:00')]"
370,16797.43,2016-05-24,False,3368.84,"[('12:00:00', '22:00:00'), ('03:00:00', '05:00:00')]"
371,24834.24,2026-01-14,False,2368.1,"[('22:00:00', '23:00:00')]"
372,21400.3,2018-10-30,False,4532.97,"[('04:00:00', '15:00:00'), ('20:00:00', '22:00:00'), ('00:00:00', '04:00:00')]"
373,42656.47,2025-06-08,False,1229.92,"[('08:00:00', '22:00:00')]"
374,48760.59,2019-08-28,True,3731.93,"[('22:00:00', '23:00:00')]"
375,27239.26,2018-07-22,True,2124.54,"[('15:00:00', '20:00:00'), ('22:00:00', '23:00:00')]"
376,16275.45,2022-10-07,True,1378.63,"[('06:00:00', '15:00:00'), ('19:00:00', '23:00:00')]"
377,7637.61,2020-07-10,False,1411.17,"[('15:00:00', '17:00:00')]"
378,25711.49,2019-12-11,False,2587.29,"[('00:00:00', '08:00:00'), ('15:00:00', '18:00:00'), ('21:00:00', '23:00:00')]"
379,3977.56,2016-11-28,False,4607.83,"[('22:00:00', '23:00:00')]"
380,7392.65,2020-01-24,False,2856.44,"[('03:00:00', '04:00:00'), ('13:00:00', '15:00:00')]"
381,977.6,2019-02-26,False,2027.6,"[('02:00:00', '13:00:00'), ('22:00:00', '23:00:00'), ('15:00:00', '22:00:00')]"
382,34363.7,2018-08-14,True,2801.48,"[('04:00:00', '13:00:00')]"
383,30531.6,2021-12-25,True,3227.82,"[('21:00:00', '22:00:00')]"
384,20615.37,2024-09-08,True,1731.0,"[('21:00:00', '23:00:00'), ('03:00:00', '17:00:00'), ('18:00:00', '20:00:00')]"
385,28782.42,2022-03-19,True,714.96,"[('07:00:00', '15:00:00')]"
386,33663.11,2021-03-14,False,2722.05,"[('02:00:00', '17:00:00'), ('18:00:00', '21:00:00'), ('22:00:00', '23:00:00')]"
387,18402.65,2018-10-13,True,818.7,"[('20:00:00', '21:00:00'), ('01:00:00', '03:00:00'), ('05:00:00', '16:00:00')]"
388,13962.04,2023-06-12,True,757.9,"[('12:00:00', '20:00:00'), ('03:00:00', '10:00:00'), ('20:00:00', '23:00:00')]"
389,39471.01,2021-10-02,True,3560.81,"[('21:00:00', '23:00:00'), ('15:00:00', '16:00:00')]"
390,29926.04,2022-08-14,True,1170.78,"[('12:00:00', '23:00:00'), ('00:00:00', '06:00:00')]"
391,45291.57,2023-09-23,False,2657.27,"[('20:00:00', '21:00:00'), ('02:00:00', '13:00:00'), ('18:00:00', '19:00:00')]"
392,45599.84,2021-05-25,True,2769.71,"[('21:00:00', '22:00:00'), ('04:00:00', '21:00:00'), ('03:00:00', '04:00:00')]"
393,9522.29,2022-03-11,False,4044.0,"[('04:00:00', '15:00:00'), ('18:00:00', '23:00:00')]"
394,3387.08,2025-01-07,False,3007.23,"[('17:00:00', '20:00:00'), ('20:00:00', '22:00:00')]"
395,47963.98,2023-07-12,False,1912.4,"[('03:00:00', '06:00:00'), ('19:00:00', '22:00:00'), ('12:00:00', '14:00:00')]"
396,13956.55,2016-06-15,False,3492.2,"[('12:00:00', '19:00:00'), ('09:00:00', '11:00:00'), ('22:00:00', '23:00:00')]"
397,24229.83,2022-10-10,False,1526.44,"[('09:00:00', '15:00:00'), ('21:00:00', '23:00:00')]"
398,29716.26,2023-05-07,False,1911.32,"[('05:00:00', '14:00:00'), ('19:00:00', '22:00:00'), ('15:00:00', '17:00:00')]"
399,10940.45,2021-09-19,False,3938.64,"[('09:00:00', '23:00:00'), ('03:00:00', '06:00:00')]"
400,3148.69,2022-10-11,True,2030.73,"[('07:00:00', '13:00:00'), ('14:00:00', '16:00:00')]"
401,35804.84,2025-10-27,True,2452.61,"[('22:00:00', '23:00:00'), ('14:00:00', '19:00:00'), ('03:00:00', '05:00:00')]"
402,487.29,2020-12-05,True,773.27,"[('18:00:00', '20:00:00')]"
403,3961.97,2025-11-11,False,2888.68,"[('13:00:00', '16:00:00'), ('02:00:00', '09:00:00'), ('18:00:00', '21:00:00')]"
404,6691.42,2021-04-30,False,1712.01,"[('00:00:00', '07:00:00'), ('22:00:00', '23:00:00'), ('16:00:00', '17:00:00')]"
405,40643.53,2019-12-15,True,3405.49,"[('15:00:00', '22:00:00'), ('01:00:00', '09:00:00')]"
406,33823.03,2022-04-04,True,322.69,"[('22:00:00', '23:00:00'), ('10:00:00', '17:00:00'), ('21:00:00', '22:00:00')]"
407,44488.08,2025-07-06,False,545.49,"[('02:00:00', '08:00:00'), ('21:00:00', '23:00:00'), ('20:00:00', '21:00:00')]"
408,13960.78,2024-03-13,False,3217.69,"[('17:00:00', '23:00:00'), ('09:00:00', '11:00:00')]"
409,45219.04,2025-02-16,True,1714.9,"[('01:00:00', '06:00:00')]"
410,34034.08,2025-01-17,True,4755.11,"[('16:00:00', '17:00:00')]"
411,35631.49,2020-03-13,True,2755.05,"[('10:00:00', '22:00:00'), ('04:00:00', '07:00:00')]"
412,7632.64,2020-06-29,False,2206.19,"[('17:00:00', '18:00:00'), ('04:00:00', '07:00:00')]"
413,28107.25,2021-07-22,True,3429.32,"[('07:00:00', '16:00:00')]"
414,43663.22,2022-06-24,False,3595.66,"[('11:00:00', '14:00:00'), ('21:00:00', '23:00:00')]"
415,42590.8,2023-04-15,False,3123.41,"[('20:00:00', '21:00:00'), ('04:00:00', '07:00:00')]"
416,11092.09,2019-02-03,True,3565.41,"[('12:00:00', '18:00:00'), ('01:00:00', '09:00:00'), ('20:00:00', '23:00:00')]"
417,47329.26,2019-03-24,False,2225.0,"[('16:00:00', '17:00:00')]"
418,7101.51,2016-08-06,False,1579.1,"[('19:00:00', '20:00:00'), ('21:00:00', '23:00:00'), ('08:00:00', '15:00:00')]"
419,17893.95,2026-02-04,True,4138.29,"[('21:00:00', '22:00:00'), ('11:00:00', '14:00:00')]"
420,48557.99,2016-12-24,False,1260.52,"[('16:00:00', '19:00:00')]"
421,37368.16,2017-11-14,True,519.05,"[('07:00:00', '17:00:00'), ('22:00:00', '23:00:00'), ('18:00:00', '20:00:00')]"
422,4760.73,2019-07-20,False,534.6,"[('05:00:00', '20:00:00')]"
423,10889.09,2017-03-03,True,739.63,"[('13:00:00', '18:00:00'), ('06:00:00', '09:00:00'), ('21:00:00', '22:00:00')]"
424,6091.75,2025-01-21,False,3362.96,"[('04:00:00', '12:00:00')]"
425,7622.94,2022-05-24,False,4874.62,"[('00:00:00', '02:00:00'), ('12:00:00', '19:00:00')]"
426,35013.43,2022-06-04,False,1369.71,"[('02:00:00', '17:00:00')]"
427,23587.96,2023-11-10,True,1706.29,"[('12:00:00', '17:00:00'), ('03:00:00', '07:00:00'), ('22:00:00', '23:00:00')]"
428,12668.13,2019-04-11,False,1794.16,"[('10:00:00', '17:00:00'), ('00:00:00', '10:00:00')]"
429,10713.06,2020-04-15,False,421.32,"[('05:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
430,23790.35,2025-07-23,False,2274.9,"[('03:00:00', '22:00:00')]"
431,6321.66,2019-08-11,False,2658.1,"[('16:00:00', '21:00:00')]"
432,8509.49,2021-04-17,True,2878.42,"[('02:00:00', '10:00:00')]"
433,38994.19,2025-09-29,True,1478.29,"[('00:00:00', '04:00:00'), ('21:00:00', '22:00:00'), ('10:00:00', '13:00:00')]"
434,42547.54,2026-04-18,True,385.93,"[('10:00:00', '23:00:00')]"
435,14965.2,2016-05-16,True,2130.61,"[('22:00:00', '23:00:00'), ('11:00:00', '18:00:00')]"
436,36835.06,2019-04-17,False,4292.63,"[('17:00:00', '22:00:00')]"
437,36952.3,2020-07-12,True,1146.8,"[('18:00:00', '20:00:00'), ('13:00:00', '18:00:00')]"
438,9882.39,2023-07-03,True,131.68,"[('04:00:00', '09:00:00'), ('16:00:00', '22:00:00')]"
439,39496.05,2023-09-12,True,4301.84,"[('15:00:00', '22:00:00')]"
440,25197.89,2026-04-09,True,928.0,"[('00:00:00', '06:00:00'), ('20:00:00', '22:00:00'), ('13:00:00', '15:00:00')]"
441,11403.24,2022-06-01,True,4293.68,"[('18:00:00', '21:00:00'), ('06:00:00', '17:00:00')]"
442,29217.65,2019-07-22,False,273.46,"[('03:00:00', '23:00:00')]"
443,27873.59,2021-01-22,True,127.87,"[('20:00:00', '22:00:00')]"
444,13730.77,2017-11-20,False,913.26,"[('08:00:00', '12:00:00'), ('00:00:00', '05:00:00')]"
445,49794.74,2018-11-28,False,62.21,"[('13:00:00', '16:00:00'), ('20:00:00', '22:00:00')]"
446,5145.81,2017-12-06,True,351.41,"[('15:00:00', '23:00:00'), ('07:00:00', '10:00:00')]"
447,28801.6,2025-01-06,False,2571.96,"[('00:00:00', '16:00:00')]"
448,26990.17,2020-06-02,True,3441.44,"[('09:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
449,34423.5,2018-06-14,False,895.57,"[('18:00:00', '22:00:00'), ('09:00:00', '14:00:00')]"
450,41901.63,2025-02-04,True,381.25,"[('02:00:00', '15:00:00'), ('18:00:00', '23:00:00'), ('15:00:00', '18:00:00')]"
451,45838.29,2020-05-29,False,1114.26,"[('07:00:00', '21:00:00'), ('22:00:00', '23:00:00'), ('00:00:00', '07:00:00')]"
452,15102.91,2021-02-19,True,1847.5,"[('07:00:00', '23:00:00'), ('01:00:00', '07:00:00')]"
453,46250.83,2021-12-25,True,1897.9,"[('22:00:00', '23:00:00')]"
454,18415.24,2020-08-14,True,418.24,"[('19:00:00', '23:00:00'), ('04:00:00', '13:00:00')]"
455,3861.5,2020-11-07,True,2231.96,"[('22:00:00', '23:00:00')]"
456,13665.54,2020-03-01,False,3300.26,"[('04:00:00', '19:00:00')]"
457,29575.26,2019-08-24,True,2423.17,"[('03:00:00', '23:00:00')]"
458,25882.05,2018-06-20,False,4510.02,"[('10:00:00', '21:00:00'), ('00:00:00', '02:00:00')]"
459,40864.08,2025-10-17,False,2580.93,"[('07:00:00', '22:00:00')]"
460,14685.11,2020-05-21,True,1059.12,"[('06:00:00', '20:00:00')]"
461,45271.01,2017-12-09,False,2741.64,"[('08:00:00', '23:00:00')]"
462,33765.21,2024-07-26,False,2423.0,"[('01:00:00', '15:00:00'), ('21:00:00', '23:00:00'), ('16:00:00', '19:00:00')]"
463,24791.21,2025-02-08,False,3833.52,"[('12:00:00', '17:00:00'), ('22:00:00', '23:00:00')]"
464,10733.64,2024-12-26,False,4747.1,"[('19:00:00', '20:00:00'), ('20:00:00', '23:00:00')]"
465,5776.47,2022-05-23,False,2544.07,"[('16:00:00', '22:00:00')]"
466,22716.83,2017-12-22,False,2029.72,"[('07:00:00', '18:00:00')]"
467,744.49,2018-06-25,True,3931.98,"[('17:00:00', '23:00:00'), ('11:00:00', '14:00:00'), ('15:00:00', '17:00:00')]"
468,21160.12,2025-02-04,False,2411.32,"[('15:00:00', '22:00:00'), ('09:00:00', '13:00:00'), ('01:00:00', '06:00:00')]"
469,42268.12,2025-12-05,True,855.47,"[('17:00:00', '19:00:00'), ('13:00:00', '15:00:00')]"
470,35428.12,2018-10-06,True,3868.82,"[('14:00:00', '16:00:00'), ('01:00:00', '05:00:00'), ('16:00:00', '22:00:00')]"
471,41925.4,2025-04-01,True,4682.55,"[('15:00:00', '16:00:00'), ('21:00:00', '23:00:00'), ('06:00:00', '10:00:00')]"
472,28818.02,2025-12-31,True,2252.13,"[('16:00:00', '20:00:00'), ('07:00:00', '16:00:00'), ('22:00:00', '23:00:00')]"
473,36413.32,2023-09-07,False,1998.39,"[('17:00:00', '18:00:00')]"
474,24948.88,2021-08-13,True,2103.43,"[('04:00:00', '14:00:00'), ('19:00:00', '22:00:00'), ('02:00:00', '03:00:00')]"
475,49199.76,2020-12-24,False,778.96,"[('07:00:00', '12:00:00'), ('12:00:00', '14:00:00'), ('18:00:00', '23:00:00')]"
476,10857.53,2020-07-28,True,2553.14,"[('21:00:00', '23:00:00'), ('06:00:00', '15:00:00'), ('18:00:00', '20:00:00')]"
477,49169.53,2019-06-05,False,4677.51,"[('01:00:00', '03:00:00')]"
478,8338.08,2021-01-27,False,2670.77,"[('09:00:00', '19:00:00'), ('03:00:00', '09:00:00'), ('21:00:00', '23:00:00')]"
479,4209.84,2021-01-20,True,3262.33,"[('03:00:00', '08:00:00')]"
480,39396.29,2019-06-03,False,1530.15,"[('07:00:00', '19:00:00'), ('20:00:00', '22:00:00'), ('19:00:00', '20:00:00')]"
481,40893.32,2022-10-09,False,4892.67,"[('20:00:00', '23:00:00'), ('02:00:00', '14:00:00')]"
482,45183.36,2019-12-01,True,2800.06,"[('15:00:00', '18:00:00'), ('22:00:00', '23:00:00'), ('05:00:00', '12:00:00')]"
483,12868.73,2023-11-11,True,2290.84,"[('04:00:00', '12:00:00'), ('00:00:00', '04:00:00')]"
484,1451.79,2019-08-03,True,730.03,"[('08:00:00', '09:00:00')]"
485,41836.86,2016-09-30,True,1578.95,"[('20:00:00', '21:00:00'), ('21:00:00', '22:00:00')]"
486,3407.51,2016-04-30,False,2281.78,"[('22:00:00', '23:00:00'), ('15:00:00', '22:00:00'), ('01:00:00', '13:00:00')]"
487,17560.38,2025-05-18,False,2378.44,"[('13:00:00', '18:00:00')]"
488,31212.56,2020-11-13,True,2489.91,"[('18:00:00', '23:00:00'), ('07:00:00', '18:00:00')]"
489,16152.41,2021-12-12,True,2688.0,"[('02:00:00', '08:00:00'), ('09:00:00', '18:00:00'), ('18:00:00', '21:00:00')]"
490,40629.96,2019-02-09,True,2674.09,"[('10:00:00', '11:00:00'), ('22:00:00', '23:00:00'), ('19:00:00', '21:00:00')]"
491,2845.89,2024-12-26,False,3373.15,"[('14:00:00', '18:00:00'), ('01:00:00', '12:00:00'), ('19:00:00', '23:00:00')]"
492,5376.11,2020-12-28,True,2757.54,"[('15:00:00', '23:00:00')]"
493,41264.79,2023-06-06,False,3894.87,"[('13:00:00', '19:00:00'), ('01:00:00', '08:00:00'), ('19:00:00', '20:00:00')]"
494,28045.55,2020-08-02,True,2950.85,"[('04:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
495,26290.74,2024-12-22,False,4418.08,"[('12:00:00', '22:00:00')]"
496,21759.11,2020-02-22,False,3123.11,"[('07:00:00', '23:00:00'), ('02:00:00', '07:00:00')]"
497,17703.58,2024-12-09,True,4954.96,"[('01:00:00', '07:00:00'), ('09:00:00', '16:00:00'), ('20:00:00', '21:00:00')]"
498,46021.01,2021-02-20,False,4377.26,"[('17:00:00', '23:00:00'), ('06:00:00', '10:00:00'), ('11:00:00', '12:00:00')]"
499,569.6,2025-08-22,False,735.31,"[('07:00:00', '22:00:00'), ('04:00:00', '07:00:00')]"
500,22653.66,2025-01-01,True,1037.26,"[('13:00:00', '16:00:00')]"
501,12569.09,2022-03-17,True,1362.72,"[('15:00:00', '21:00:00'), ('10:00:00', '12:00:00')]"
502,768.31,2021-04-30,False,4685.22,"[('11:00:00', '20:00:00'), ('21:00:00', '23:00:00'), ('00:00:00', '01:00:00')]"
503,46434.61,2022-01-17,False,3553.6,"[('06:00:00', '23:00:00'), ('00:00:00', '01:00:00')]"
504,9892.68,2026-02-11,False,2891.16,"[('15:00:00', '22:00:00'), ('01:00:00', '12:00:00')]"
505,8053.3,2017-05-14,True,1463.76,"[('18:00:00', '21:00:00'), ('12:00:00', '17:00:00'), ('03:00:00', '07:00:00')]"
506,34203.13,2017-10-31,False,2443.6,"[('14:00:00', '17:00:00')]"
507,23883.15,2022-03-20,True,2734.16,"[('17:00:00', '22:00:00')]"
508,22551.63,2017-06-14,True,812.54,"[('18:00:00', '22:00:00'), ('01:00:00', '14:00:00'), ('14:00:00', '15:00:00')]"
509,11298.41,2024-06-26,True,405.13,"[('06:00:00', '16:00:00'), ('18:00:00', '23:00:00'), ('17:00:00', '18:00:00')]"
510,8083.01,2025-09-06,True,1956.81,"[('14:00:00', '21:00:00'), ('09:00:00', '10:00:00'), ('21:00:00', '23:00:00')]"
