:START_ID,:END_ID,fecha,tipo_transferencia,moneda
557,167,2025-06-26 03:16:15,interna,GTQ
558,1105,2025-07-02 13:34:47,interna,GTQ
559,516,2026-01-11 12:24:09,externa,GTQ
560,424,2025-06-25 09:36:49,interna,GTQ
561,1166,2024-11-09 20:56:37,interna,GTQ
562,1276,2024-10-02 13:33:08,interna,GTQ
563,1162,2026-03-27 19:29:41,interna,GTQ
564,1197,2026-04-01 08:58:38,interna,GTQ
565,1128,2025-10-30 17:37:47,interna,GTQ
566,777,2026-01-30 19:16:30,interna,GTQ
567,193,2026-01-11 20:18:12,interna,GTQ
568,118,2024-08-13 08:36:38,interna,GTQ
569,1072,2026-01-27 09:07:24,interna,GTQ
570,1090,2025-05-11 04:36:19,interna,GTQ
571,156,2026-04-16 21:26:11,interna,GTQ
572,1116,2025-05-26 16:12:00,interna,GTQ
573,292,2025-08-29 07:09:36,interna,GTQ
574,715,2025-09-19 06:59:42,interna,GTQ
575,271,2024-06-15 11:52:19,interna,GTQ
576,834,2026-04-14 23:55:38,externa,USD
577,1054,2024-11-11 04:26:49,interna,GTQ
578,1073,2025-08-20 14:20:08,externa,GTQ
579,731,2025-08-22 03:50:41,interna,GTQ
580,1297,2024-08-04 19:13:01,externa,EUR
581,1336,2024-05-29 07:31:48,interna,GTQ
582,890,2025-07-02 17:16:11,interna,GTQ
583,332,2025-06-10 03:53:52,interna,GTQ
584,295,2024-08-12 12:23:47,interna,GTQ
585,564,2024-06-15 18:39:03,interna,GTQ
586,975,2025-11-28 08:01:39,interna,GTQ
587,1265,2025-09-10 02:16:22,interna,GTQ
588,226,2026-04-21 18:03:32,interna,GTQ
589,231,2025-02-05 19:23:15,interna,GTQ
590,542,2026-04-15 05:55:27,interna,GTQ
591,1179,2025-03-13 23:04:31,interna,GTQ
592,1128,2025-10-09 05:27:08,externa,GTQ
593,714,2025-04-01 19:52:34,interna,GTQ
594,92,2025-07-29 03:09:01,externa,EUR
595,790,2026-04-26 10:23:11,interna,GTQ
596,981,2025-07-12 23:00:45,interna,GTQ
597,454,2025-05-11 02:23:43,interna,GTQ
598,1171,2026-01-16 14:26:28,externa,EUR
599,566,2025-06-29 04:54:35,externa,GTQ
600,1020,2024-12-14 12:53:47,externa,USD
601,720,2025-07-19 08:59:04,interna,GTQ
602,525,2025-11-08 18:54:01,interna,GTQ
603,624,2025-09-18 05:01:15,externa,USD
604,1136,2024-06-19 23:37:57,interna,GTQ
605,558,2024-07-17 02:10:19,interna,GTQ
606,876,2025-04-25 02:13:39,interna,GTQ
607,1207,2024-10-26 14:51:10,interna,GTQ
608,1181,2025-01-03 18:48:31,interna,GTQ
609,138,2024-08-28 17:24:13,externa,GTQ
610,1258,2025-04-10 06:51:36,externa,GTQ
611,48,2025-07-04 15:09:24,interna,GTQ
612,480,2025-02-03 01:37:08,interna,GTQ
613,219,2025-05-28 11:21:29,interna,GTQ
614,670,2026-02-28 13:26:04,interna,GTQ
615,679,2025-04-30 04:39:32,interna,GTQ
616,1294,2024-12-25 08:04:46,externa,EUR
617,713,2024-05-28 00:17:56,interna,GTQ
618,930,2024-11-27 02:26:11,interna,GTQ
619,1072,2024-06-21 07:00:43,interna,GTQ
620,583,2024-05-01 04:29:47,interna,GTQ
621,1247,2025-07-07 10:27:42,interna,GTQ
622,962,2025-04-29 07:01:37,interna,GTQ
623,406,2026-01-21 23:50:38,interna,GTQ
624,15,2024-07-10 19:27:08,interna,GTQ
625,333,2025-12-15 09:29:30,externa,USD
626,747,2025-01-11 03:08:35,interna,GTQ
627,715,2026-04-24 00:58:32,interna,GTQ
628,118,2024-06-16 00:01:32,interna,GTQ
629,241,2024-12-08 19:00:19,interna,GTQ
630,1263,2026-04-21 17:09:23,interna,GTQ
631,606,2025-11-19 12:25:20,interna,GTQ
632,686,2025-08-16 05:46:34,interna,GTQ
633,417,2025-01-31 04:39:18,externa,GTQ
634,630,2024-09-19 08:43:23,interna,GTQ
635,151,2025-09-26 14:24:48,interna,GTQ
636,6,2025-10-19 08:25:03,interna,GTQ
637,439,2025-12-02 06:52:08,interna,GTQ
638,749,2026-02-23 02:25:01,interna,GTQ
639,977,2026-03-21 19:37:55,interna,GTQ
640,580,2024-09-17 20:50:52,interna,GTQ
641,1046,2025-10-05 22:54:28,interna,GTQ
642,1152,2024-09-27 08:30:04,interna,GTQ
643,1092,2025-10-15 02:07:46,interna,GTQ
644,785,2025-09-25 06:29:57,interna,GTQ
645,756,2025-10-07 15:01:53,interna,GTQ
646,332,2025-08-07 14:06:25,interna,GTQ
647,366,2025-12-09 13:20:31,externa,USD
648,1299,2026-03-28 17:42:33,interna,GTQ
649,826,2025-07-24 08:29:30,interna,GTQ
650,143,2024-06-17 10:13:19,externa,GTQ
651,870,2025-06-21 09:49:37,interna,GTQ
652,184,2025-01-24 20:32:05,externa,GTQ
653,4,2025-06-20 04:12:22,interna,GTQ
654,175,2025-11-18 15:14:45,externa,EUR
655,1378,2024-10-01 04:54:39,interna,GTQ
656,1311,2025-01-07 02:28:11,externa,GTQ
657,244,2025-05-27 17:57:51,interna,GTQ
658,916,2025-03-09 21:49:10,interna,GTQ
659,35,2025-02-02 23:15:22,interna,GTQ
660,222,2025-12-11 01:45:50,interna,GTQ
661,1076,2026-03-16 13:55:58,externa,USD
662,1017,2025-10-24 01:15:04,interna,GTQ
663,431,2025-11-19 04:51:03,externa,GTQ
664,750,2025-12-13 22:50:53,interna,GTQ
665,845,2025-10-22 15:12:12,interna,GTQ
666,1159,2024-07-31 00:41:36,interna,GTQ
667,692,2025-02-19 00:11:16,interna,GTQ
668,943,2026-01-30 05:10:07,interna,GTQ
669,679,2024-05-01 05:52:24,interna,GTQ
670,752,2025-08-15 08:24:20,interna,GTQ
671,322,2024-11-28 19:23:54,externa,GTQ
672,908,2025-05-01 03:25:53,interna,GTQ
673,582,2025-10-22 23:21:11,interna,GTQ
674,468,2025-03-27 21:04:25,interna,GTQ
675,371,2024-11-01 17:12:27,externa,GTQ
676,1193,2025-08-01 00:13:43,interna,GTQ
677,193,2025-04-27 14:29:51,interna,GTQ
678,580,2025-07-27 05:30:01,externa,EUR
679,370,2025-10-04 21:48:27,interna,GTQ
680,1154,2025-01-10 12:25:58,externa,GTQ
681,282,2026-02-25 01:58:43,interna,GTQ
682,999,2026-03-06 06:57:02,interna,GTQ
683,1233,2024-05-30 17:44:17,interna,GTQ
684,132,2026-01-21 02:25:21,interna,GTQ
685,812,2024-12-31 00:28:19,externa,USD
686,520,2024-07-23 15:46:06,externa,EUR
687,800,2025-03-06 15:50:10,interna,GTQ
688,391,2025-11-08 06:22:40,interna,GTQ
689,1194,2026-04-23 04:03:25,interna,GTQ
690,1202,2025-11-13 14:00:45,interna,GTQ
691,231,2025-05-12 07:45:29,interna,GTQ
692,677,2026-01-09 11:06:46,interna,GTQ
693,619,2025-03-04 16:21:21,interna,GTQ
694,928,2025-12-21 00:42:35,externa,USD
695,462,2025-12-21 20:14:55,interna,GTQ
696,174,2025-12-08 12:00:03,externa,EUR
697,107,2026-04-25 14:22:55,interna,GTQ
698,175,2025-09-17 10:29:18,interna,GTQ
699,1198,2026-02-05 06:50:53,interna,GTQ
700,711,2025-07-02 20:15:20,interna,GTQ
701,872,2024-08-22 17:33:49,interna,GTQ
702,1376,2024-12-16 12:04:45,interna,GTQ
703,1254,2024-05-02 00:50:07,interna,GTQ
704,1183,2025-05-08 15:31:20,interna,GTQ
705,624,2025-03-22 21:57:54,interna,GTQ
706,656,2026-04-16 12:46:48,interna,GTQ
707,682,2025-09-24 22:27:56,interna,GTQ
708,719,2025-10-21 10:53:37,interna,GTQ
709,1033,2025-09-28 01:34:42,interna,GTQ
710,457,2024-08-12 11:50:59,interna,GTQ
711,637,2024-06-21 16:34:56,interna,GTQ
712,599,2024-05-30 01:45:35,interna,GTQ
713,295,2025-07-16 23:43:59,interna,GTQ
714,801,2026-02-19 15:06:54,interna,GTQ
715,398,2025-12-30 07:42:09,interna,GTQ
716,350,2024-12-02 12:22:33,interna,GTQ
717,8,2025-09-29 04:32:33,interna,GTQ
718,267,2024-08-23 14:33:19,externa,EUR
719,1024,2024-05-03 18:13:25,externa,GTQ
720,1292,2025-06-30 02:17:16,externa,EUR
721,215,2026-01-12 10:52:51,interna,GTQ
722,1350,2026-04-15 10:23:27,interna,GTQ
723,151,2024-05-11 01:26:36,interna,GTQ
724,1025,2024-07-14 19:56:31,interna,GTQ
725,226,2025-12-01 22:47:58,interna,GTQ
726,1208,2024-08-31 13:54:31,interna,GTQ
727,1182,2024-09-09 07:48:50,interna,GTQ
728,456,2025-11-26 15:57:21,interna,GTQ
729,1331,2026-02-25 03:17:29,externa,GTQ
730,675,2025-02-04 08:03:19,interna,GTQ
731,610,2024-07-20 22:29:49,interna,GTQ
732,393,2024-11-24 19:30:31,externa,EUR
733,347,2025-08-02 12:19:23,interna,GTQ
734,1368,2024-08-10 23:14:25,interna,GTQ
735,1269,2025-03-31 14:25:54,externa,EUR
736,710,2024-12-26 23:30:12,interna,GTQ
737,550,2025-10-24 23:37:31,interna,GTQ
738,450,2025-09-25 18:46:06,externa,EUR
739,429,2024-11-25 01:27:57,externa,GTQ
740,163,2025-07-13 06:34:57,interna,GTQ
741,333,2025-06-10 10:19:27,interna,GTQ
742,389,2024-12-17 15:34:09,externa,USD
743,914,2025-02-15 15:41:14,externa,USD
744,763,2024-12-28 00:55:39,externa,USD
745,1141,2024-08-30 18:56:45,interna,GTQ
746,853,2024-09-25 19:40:45,externa,USD
747,813,2026-03-15 20:40:34,interna,GTQ
748,125,2025-06-24 15:52:33,interna,GTQ
749,1246,2024-11-25 12:50:33,interna,GTQ
750,319,2025-01-24 06:52:52,interna,GTQ
751,608,2025-10-16 22:06:04,interna,GTQ
752,1167,2026-01-14 03:48:25,externa,EUR
753,927,2024-09-12 23:09:55,interna,GTQ
754,693,2025-10-10 07:03:50,interna,GTQ
755,319,2025-11-15 09:23:22,interna,GTQ
756,44,2024-09-04 14:01:36,interna,GTQ
757,720,2024-06-15 18:31:55,interna,GTQ
758,803,2024-10-25 11:15:14,interna,GTQ
759,1267,2024-06-25 15:26:45,externa,EUR
760,613,2025-11-15 18:20:34,interna,GTQ
761,1203,2024-07-27 01:50:35,externa,EUR
762,794,2025-01-18 05:41:38,interna,GTQ
763,59,2024-10-17 09:55:30,interna,GTQ
764,460,2025-12-09 04:11:39,interna,GTQ
765,1098,2026-02-22 14:32:51,interna,GTQ
766,456,2024-08-29 23:13:31,interna,GTQ
767,373,2024-06-26 22:22:58,externa,GTQ
768,861,2026-03-24 23:04:16,interna,GTQ
769,1001,2025-04-20 03:26:54,interna,GTQ
770,1266,2024-09-15 22:38:22,interna,GTQ
771,805,2025-11-07 07:36:59,interna,GTQ
772,1262,2024-08-08 18:49:53,interna,GTQ
773,182,2025-01-04 22:43:14,interna,GTQ
774,262,2024-05-11 10:05:31,externa,USD
775,1270,2025-05-04 05:37:32,interna,GTQ
776,1189,2025-01-17 00:36:56,externa,USD
777,901,2025-11-18 10:18:29,externa,GTQ
778,1373,2025-10-05 19:37:58,interna,GTQ
779,996,2024-10-09 07:40:48,externa,GTQ
780,63,2025-11-03 19:10:40,interna,GTQ
781,1334,2025-04-01 01:43:16,interna,GTQ
782,474,2025-06-03 01:58:36,interna,GTQ
783,1280,2024-06-14 21:20:04,interna,GTQ
784,1363,2025-07-17 18:10:57,interna,GTQ
785,1232,2025-12-09 11:17:43,externa,GTQ
786,102,2024-07-03 21:15:05,interna,GTQ
787,1172,2025-11-19 15:45:44,externa,USD
788,734,2024-12-03 00:52:07,interna,GTQ
789,697,2024-05-01 09:19:14,interna,GTQ
790,968,2026-03-31 10:31:46,interna,GTQ
791,697,2024-05-22 06:38:59,interna,GTQ
792,994,2024-11-06 16:09:41,interna,GTQ
793,1271,2025-11-27 17:58:14,interna,GTQ
794,996,2025-02-05 01:09:05,interna,GTQ
795,927,2026-03-03 07:09:13,interna,GTQ
796,758,2025-03-08 09:25:39,interna,GTQ
797,847,2026-02-03 23:46:06,interna,GTQ
798,424,2025-06-26 18:56:34,externa,EUR
799,1035,2025-09-27 20:43:29,interna,GTQ
800,35,2026-02-13 16:15:47,externa,USD
801,712,2026-01-04 15:32:30,interna,GTQ
802,341,2025-01-31 07:46:11,interna,GTQ
803,1215,2025-03-03 15:59:13,interna,GTQ
804,1217,2024-12-07 15:20:39,externa,USD
805,369,2024-11-23 00:55:05,externa,GTQ
806,677,2025-10-01 19:12:34,interna,GTQ
807,1374,2025-03-21 19:10:04,interna,GTQ
808,690,2024-12-01 09:40:28,interna,GTQ
809,440,2024-07-24 03:13:25,interna,GTQ
810,877,2024-06-27 00:03:11,interna,GTQ
811,311,2026-04-15 16:51:38,interna,GTQ
812,14,2025-10-01 00:23:39,interna,GTQ
813,1115,2025-05-25 03:14:30,interna,GTQ
814,403,2025-09-26 21:03:56,interna,GTQ
815,521,2025-08-17 03:09:30,interna,GTQ
816,369,2024-07-16 09:04:04,interna,GTQ
817,1383,2025-11-02 02:53:04,interna,GTQ
818,1185,2024-07-05 22:04:01,interna,GTQ
819,991,2025-11-13 12:55:40,interna,GTQ
820,93,2026-02-18 11:36:26,interna,GTQ
821,1358,2025-08-08 17:31:23,interna,GTQ
822,1288,2025-10-04 05:57:18,interna,GTQ
823,1090,2026-04-04 18:44:54,interna,GTQ
824,706,2025-12-06 04:56:03,interna,GTQ
825,554,2025-05-27 02:53:12,interna,GTQ
826,871,2025-06-27 20:05:39,interna,GTQ
827,305,2025-07-04 02:45:38,interna,GTQ
828,695,2024-10-19 23:05:16,externa,GTQ
829,218,2024-08-21 05:10:48,interna,GTQ
830,46,2024-09-27 08:56:00,interna,GTQ
831,235,2025-04-22 06:01:19,externa,USD
832,1346,2024-07-14 01:00:26,interna,GTQ
833,786,2026-01-14 05:52:33,interna,GTQ
834,1252,2025-05-20 14:58:49,interna,GTQ
835,295,2025-06-16 22:03:04,interna,GTQ
836,1369,2024-09-25 02:11:27,interna,GTQ
837,709,2026-02-13 09:30:35,interna,GTQ
838,1365,2025-10-10 06:49:24,externa,GTQ
839,1255,2025-09-27 19:09:36,interna,GTQ
840,1165,2026-01-26 16:34:43,interna,GTQ
841,173,2026-02-15 18:14:00,interna,GTQ
842,887,2025-12-24 23:25:58,interna,GTQ
843,1100,2025-08-21 18:35:27,interna,GTQ
844,603,2024-10-03 16:15:55,interna,GTQ
845,391,2024-06-09 20:10:19,externa,EUR
846,69,2025-05-17 06:45:08,interna,GTQ
847,1206,2024-06-11 17:54:17,interna,GTQ
848,331,2025-05-30 04:49:08,interna,GTQ
849,1034,2024-05-04 12:27:35,interna,GTQ
850,472,2026-02-19 06:49:51,interna,GTQ
851,1271,2025-07-15 11:36:27,interna,GTQ
852,696,2024-05-27 12:55:39,interna,GTQ
853,226,2025-02-18 18:13:39,externa,GTQ
854,628,2024-07-01 05:18:44,interna,GTQ
855,1166,2025-05-11 19:21:12,interna,GTQ
856,796,2024-09-25 12:16:18,interna,GTQ
857,822,2025-11-30 18:38:23,interna,GTQ
858,710,2025-05-20 09:39:33,interna,GTQ
859,1105,2025-08-02 00:34:49,externa,EUR
860,1182,2025-03-22 02:45:20,externa,EUR
861,1333,2025-05-20 05:14:00,externa,EUR
862,1098,2025-11-19 13:01:23,interna,GTQ
863,883,2024-05-11 02:59:56,interna,GTQ
864,274,2024-06-17 18:09:53,externa,EUR
865,494,2025-01-27 21:06:46,interna,GTQ
866,671,2025-12-17 02:40:46,interna,GTQ
867,475,2026-02-20 16:05:17,interna,GTQ
868,311,2024-06-27 07:24:17,interna,GTQ
869,480,2026-03-06 15:29:10,interna,GTQ
870,216,2025-02-05 09:42:13,interna,GTQ
871,1235,2026-01-03 21:01:40,interna,GTQ
872,475,2024-05-27 14:28:15,interna,GTQ
873,1396,2025-03-08 00:29:06,interna,GTQ
874,372,2025-01-04 21:19:30,interna,GTQ
875,894,2025-09-10 12:53:41,interna,GTQ
876,1073,2026-01-30 17:38:00,externa,GTQ
877,854,2025-02-10 07:18:39,interna,GTQ
878,76,2025-05-27 16:10:31,interna,GTQ
879,1243,2024-09-10 12:57:20,interna,GTQ
880,756,2025-01-07 16:37:48,externa,USD
881,764,2025-02-05 02:11:28,interna,GTQ
882,401,2025-01-14 16:25:42,interna,GTQ
883,899,2025-12-17 06:43:09,interna,GTQ
884,1201,2026-01-27 08:55:25,externa,EUR
885,1244,2025-09-09 00:45:23,interna,GTQ
886,691,2025-02-10 12:31:17,interna,GTQ
887,915,2026-04-14 21:52:28,interna,GTQ
888,315,2025-06-15 22:38:47,interna,GTQ
889,1161,2024-05-08 00:42:02,interna,GTQ
890,666,2024-06-11 10:33:30,externa,GTQ
891,1282,2025-07-25 05:04:20,interna,GTQ
892,777,2025-03-04 10:07:21,interna,GTQ
893,1128,2026-02-22 18:54:50,interna,GTQ
894,655,2026-02-17 07:19:58,interna,GTQ
895,211,2025-07-14 00:21:28,interna,GTQ
896,1083,2025-02-12 21:28:08,interna,GTQ
897,213,2024-12-01 05:54:49,interna,GTQ
898,54,2025-11-05 19:42:19,interna,GTQ
899,255,2025-11-08 16:39:05,interna,GTQ
900,534,2025-04-27 09:53:34,interna,GTQ
901,497,2025-11-14 20:37:53,externa,GTQ
902,994,2025-02-07 12:31:22,interna,GTQ
903,1163,2024-11-27 11:41:08,interna,GTQ
904,1281,2026-03-04 17:47:15,externa,EUR
905,984,2024-05-21 01:39:53,interna,GTQ
906,235,2024-06-06 16:53:36,externa,USD
907,37,2024-07-20 16:31:46,interna,GTQ
908,569,2025-09-12 22:30:07,interna,GTQ
909,777,2025-01-01 21:48:36,externa,GTQ
910,843,2025-04-04 19:47:25,interna,GTQ
911,375,2025-07-21 10:04:39,interna,GTQ
912,373,2025-11-30 19:43:22,interna,GTQ
913,575,2025-12-08 00:02:02,interna,GTQ
914,467,2024-08-12 05:56:44,interna,GTQ
915,718,2025-12-25 17:22:05,interna,GTQ
916,768,2024-10-13 02:06:18,interna,GTQ
917,869,2025-11-01 12:17:56,interna,GTQ
918,1362,2026-03-29 00:20:12,interna,GTQ
919,746,2024-09-03 22:11:14,interna,GTQ
920,697,2025-04-14 23:29:07,interna,GTQ
921,330,2025-11-13 13:28:24,interna,GTQ
922,701,2025-04-07 16:47:54,interna,GTQ
923,172,2024-12-11 20:37:09,interna,GTQ
924,794,2024-08-16 15:42:04,interna,GTQ
925,41,2024-12-25 02:21:26,interna,GTQ
926,1192,2024-11-20 13:41:37,interna,GTQ
927,970,2024-10-25 22:40:53,interna,GTQ
928,984,2025-01-07 12:37:22,interna,GTQ
929,431,2024-09-18 08:56:04,interna,GTQ
930,1195,2025-11-06 04:38:54,interna,GTQ
931,208,2025-06-26 04:30:41,interna,GTQ
932,329,2024-08-25 00:25:12,externa,USD
933,744,2024-07-01 21:14:54,interna,GTQ
934,494,2024-11-13 12:44:46,interna,GTQ
935,264,2026-03-21 17:34:43,interna,GTQ
936,801,2024-09-23 16:41:56,interna,GTQ
937,761,2025-01-29 22:37:31,interna,GTQ
938,681,2024-07-22 03:31:52,interna,GTQ
939,805,2025-07-21 16:49:05,interna,GTQ
940,144,2025-01-11 07:09:43,externa,EUR
941,66,2025-04-28 12:51:40,externa,GTQ
942,316,2025-01-31 03:50:01,interna,GTQ
943,1161,2024-10-14 18:50:29,interna,GTQ
944,900,2025-10-30 22:45:23,externa,EUR
945,285,2024-11-10 06:27:50,interna,GTQ
946,1370,2025-12-02 14:03:26,interna,GTQ
947,768,2024-11-18 13:07:37,interna,GTQ
948,936,2024-07-16 08:32:49,interna,GTQ
949,80,2024-08-24 01:59:19,interna,GTQ
950,1011,2024-11-30 05:34:07,interna,GTQ
951,426,2025-12-18 17:50:13,interna,GTQ
952,838,2024-05-07 13:04:30,interna,GTQ
953,1246,2025-03-22 18:59:09,interna,GTQ
954,261,2025-02-01 00:41:32,interna,GTQ
955,1152,2024-06-18 18:45:26,interna,GTQ
956,1137,2025-12-26 01:37:04,interna,GTQ
957,255,2025-05-24 01:43:13,interna,GTQ
958,648,2024-12-28 02:57:12,interna,GTQ
959,100,2025-07-27 13:10:06,interna,GTQ
960,599,2026-01-21 13:34:24,interna,GTQ
961,1342,2024-07-24 04:41:22,interna,GTQ
962,1349,2026-03-02 16:24:10,interna,GTQ
963,513,2026-03-28 18:13:35,interna,GTQ
964,291,2025-05-24 03:06:19,interna,GTQ
965,929,2026-01-05 16:01:45,externa,USD
966,773,2025-11-14 18:14:46,interna,GTQ
967,843,2025-03-30 07:46:59,interna,GTQ
968,781,2026-03-18 14:00:32,interna,GTQ
969,897,2025-06-05 22:56:51,interna,GTQ
970,333,2024-05-05 05:25:24,interna,GTQ
971,951,2025-01-12 13:39:32,interna,GTQ
972,1315,2025-01-01 07:44:27,interna,GTQ
973,85,2024-12-01 13:13:40,interna,GTQ
974,368,2025-08-26 10:17:06,interna,GTQ
975,161,2025-12-29 10:14:41,interna,GTQ
976,26,2025-05-13 18:00:32,interna,GTQ
977,1210,2025-01-26 18:54:17,externa,EUR
978,856,2026-04-04 18:13:53,externa,GTQ
979,573,2024-12-03 05:22:50,interna,GTQ
980,302,2024-07-05 23:13:35,externa,GTQ
981,475,2024-12-21 15:32:48,interna,GTQ
982,344,2025-04-23 04:29:28,externa,EUR
983,1303,2024-10-09 04:08:15,interna,GTQ
984,76,2024-11-08 12:32:57,interna,GTQ
985,402,2025-10-02 01:46:20,interna,GTQ
986,382,2026-02-27 04:53:59,interna,GTQ
987,434,2026-01-26 06:56:27,externa,GTQ
988,811,2024-06-11 08:44:17,interna,GTQ
989,1389,2025-10-26 12:04:54,interna,GTQ
990,914,2026-01-07 00:47:51,interna,GTQ
991,1373,2025-11-29 11:42:04,interna,GTQ
992,57,2024-11-10 06:49:45,interna,GTQ
993,1003,2024-06-13 20:56:44,interna,GTQ
994,1322,2025-07-24 09:28:49,interna,GTQ
995,187,2025-08-03 05:58:26,interna,GTQ
996,110,2025-01-22 08:54:04,interna,GTQ
997,984,2026-04-28 01:36:48,interna,GTQ
998,1129,2025-03-14 14:39:20,interna,GTQ
999,1166,2024-09-30 12:56:05,interna,GTQ
1000,336,2025-03-25 14:07:12,interna,GTQ
1001,236,2025-07-03 15:33:41,interna,GTQ
1002,456,2025-07-07 10:04:12,interna,GTQ
1003,862,2025-03-03 07:56:50,interna,GTQ
1004,21,2026-03-01 21:23:24,externa,EUR
1005,675,2025-02-13 04:10:03,interna,GTQ
1006,946,2024-07-01 23:43:56,interna,GTQ
1007,1362,2025-12-19 14:15:55,externa,EUR
1008,1262,2024-11-10 00:31:55,interna,GTQ
1009,1388,2024-10-04 02:18:30,interna,GTQ
1010,267,2025-05-18 15:24:53,interna,GTQ
1011,863,2025-04-12 14:37:15,interna,GTQ
1012,1141,2024-08-07 03:30:25,interna,GTQ
1013,438,2026-02-06 12:50:29,interna,GTQ
1014,612,2025-08-27 22:54:34,interna,GTQ
1015,724,2026-03-16 22:18:00,interna,GTQ
1016,1320,2024-04-30 19:44:13,interna,GTQ
1017,214,2025-12-29 15:52:11,interna,GTQ
1018,1382,2026-01-03 18:26:11,interna,GTQ
1019,504,2025-08-31 10:21:01,interna,GTQ
1020,238,2024-09-19 16:26:27,externa,EUR
1021,238,2025-07-21 10:22:57,interna,GTQ
1022,1037,2025-11-30 12:41:36,externa,GTQ
1023,1208,2024-07-08 06:22:36,interna,GTQ
1024,197,2025-06-26 21:10:54,interna,GTQ
1025,1053,2025-02-27 20:57:08,interna,GTQ
1026,1374,2025-11-10 10:52:03,interna,GTQ
1027,677,2025-05-08 22:07:06,interna,GTQ
1028,697,2024-07-21 00:07:59,externa,GTQ
1029,407,2026-03-04 10:31:33,interna,GTQ
1030,611,2026-02-12 12:49:53,interna,GTQ
1031,135,2025-07-19 11:27:25,interna,GTQ
1032,560,2025-01-08 22:28:51,interna,GTQ
1033,795,2026-03-13 08:37:39,interna,GTQ
1034,577,2024-10-10 11:01:39,interna,GTQ
1035,48,2025-11-29 13:47:24,interna,GTQ
1036,1076,2025-07-07 23:10:48,interna,GTQ
1037,1141,2025-01-14 14:00:17,externa,USD
1038,360,2024-12-19 20:43:10,interna,GTQ
1039,270,2025-09-08 01:20:34,interna,GTQ
1040,11,2026-03-15 00:25:03,interna,GTQ
1041,768,2025-10-25 08:54:40,interna,GTQ
1042,562,2024-10-26 07:55:52,interna,GTQ
1043,350,2025-08-13 06:27:12,interna,GTQ
1044,124,2024-05-21 18:53:12,interna,GTQ
1045,1247,2024-06-16 19:51:52,interna,GTQ
1046,1244,2026-01-05 10:07:42,interna,GTQ
1047,802,2025-05-23 05:03:31,interna,GTQ
1048,1191,2026-01-17 23:31:48,interna,GTQ
1049,1152,2026-01-17 02:16:10,interna,GTQ
1050,1195,2025-08-23 20:04:14,externa,EUR
1051,945,2024-07-20 10:59:49,externa,USD
1052,244,2025-02-22 19:04:54,interna,GTQ
1053,1300,2024-05-22 23:12:46,externa,GTQ
1054,1389,2024-11-11 03:59:27,interna,GTQ
1055,18,2024-05-22 20:20:31,interna,GTQ
1056,610,2025-06-25 11:01:11,interna,GTQ
1057,555,2024-12-30 10:48:09,interna,GTQ
1058,214,2025-08-13 04:15:26,interna,GTQ
1059,434,2025-07-13 15:37:10,interna,GTQ
1060,653,2024-05-10 10:32:23,interna,GTQ
1061,18,2026-03-14 17:02:06,interna,GTQ
1062,399,2024-11-20 02:49:29,interna,GTQ
1063,319,2025-09-30 01:08:30,interna,GTQ
1064,233,2024-06-27 16:52:04,interna,GTQ
1065,1174,2025-10-31 04:51:48,interna,GTQ
1066,1203,2024-11-30 05:31:02,interna,GTQ
1067,1099,2024-05-20 06:29:19,interna,GTQ
1068,533,2024-10-03 04:40:02,externa,USD
1069,692,2025-04-12 17:22:33,interna,GTQ
1070,583,2025-04-09 10:10:19,interna,GTQ
1071,374,2024-09-04 08:07:54,interna,GTQ
1072,502,2025-12-17 17:09:50,interna,GTQ
1073,1182,2025-09-08 23:28:21,interna,GTQ
1074,270,2025-01-26 17:17:54,externa,EUR
1075,1261,2024-08-08 21:42:23,interna,GTQ
1076,376,2024-10-31 01:48:38,interna,GTQ
1077,1327,2025-07-09 06:08:06,interna,GTQ
1078,1001,2024-08-16 17:27:24,interna,GTQ
1079,1073,2026-03-15 23:59:57,interna,GTQ
1080,30,2025-08-02 23:32:32,interna,GTQ
1081,321,2026-01-06 02:05:37,interna,GTQ
1082,1366,2025-08-05 08:50:26,externa,EUR
1083,618,2025-06-22 13:28:04,interna,GTQ
1084,1091,2024-11-21 23:04:07,interna,GTQ
1085,707,2024-12-27 04:11:03,externa,EUR
1086,462,2026-04-18 00:06:12,interna,GTQ
1087,1089,2024-12-15 22:22:23,interna,GTQ
1088,715,2024-08-28 04:01:00,interna,GTQ
1089,303,2024-12-28 18:26:56,interna,GTQ
1090,862,2024-11-15 00:26:59,interna,GTQ
1091,841,2025-05-22 14:24:37,interna,GTQ
1092,931,2025-01-06 13:41:52,interna,GTQ
1093,801,2024-11-19 20:43:04,interna,GTQ
1094,669,2025-12-19 23:57:59,interna,GTQ
1095,185,2024-05-08 06:34:17,interna,GTQ
1096,1204,2025-12-21 20:57:22,interna,GTQ
1097,700,2025-09-12 23:04:13,interna,GTQ
1098,640,2025-06-04 04:14:49,interna,GTQ
1099,253,2025-02-14 16:47:14,interna,GTQ
1100,708,2025-05-31 06:23:23,interna,GTQ
1101,65,2025-09-09 04:14:36,interna,GTQ
1102,240,2025-05-04 22:57:25,interna,GTQ
1103,590,2025-03-25 17:37:26,interna,GTQ
1104,682,2025-08-29 16:33:48,interna,GTQ
1105,776,2025-09-04 12:28:00,externa,GTQ
1106,1010,2026-03-03 06:32:52,externa,USD
1107,135,2025-04-08 05:47:43,externa,EUR
