:START_ID,:END_ID,fecha_apertura,tipo_relacion,activa
872,872,2023-09-30,titular,True
873,873,2025-11-09,titular,True
874,874,2016-11-30,titular,True
875,875,2021-08-19,titular,True
876,876,2026-01-01,titular,True
877,877,2023-08-24,titular,True
878,878,2023-10-24,titular,True
879,879,2018-05-24,titular,True
880,880,2025-03-22,titular,True
881,881,2025-10-22,titular,True
882,882,2023-01-27,titular,True
883,883,2024-11-05,titular,True
884,884,2025-07-26,titular,True
885,885,2021-11-10,titular,True
886,886,2019-10-31,titular,True
887,887,2017-04-04,titular,True
888,888,2026-03-01,titular,True
889,889,2024-05-20,titular,True
890,890,2025-11-05,titular,True
891,891,2018-12-15,titular,True
892,892,2026-02-21,titular,True
893,893,2018-06-05,titular,True
894,894,2025-02-11,titular,True
895,895,2018-02-03,titular,True
896,896,2026-04-24,titular,True
897,897,2016-07-17,titular,True
898,898,2024-10-14,titular,True
899,899,2018-06-14,titular,True
900,900,2018-09-10,titular,True
901,901,2024-04-11,titular,True
902,902,2023-05-27,titular,True
903,903,2025-06-30,titular,True
904,904,2024-02-04,titular,True
905,905,2017-06-07,titular,True
906,906,2022-11-04,titular,True
907,907,2020-12-06,titular,True
908,908,2019-12-10,titular,True
909,909,2023-04-05,titular,True
910,910,2018-11-14,titular,True
911,911,2020-05-12,titular,True
912,912,2018-06-26,titular,True
913,913,2023-05-15,titular,True
914,914,2017-01-06,titular,True
915,915,2020-06-05,titular,True
916,916,2019-04-02,titular,True
917,917,2026-02-17,titular,True
918,918,2017-12-09,titular,True
919,919,2021-01-20,titular,True
920,920,2022-03-17,titular,True
921,921,2018-11-22,titular,True
922,922,2024-12-31,titular,True
923,923,2017-10-30,titular,True
924,924,2024-12-12,titular,True
925,925,2025-05-22,titular,True
926,926,2019-08-24,titular,True
927,927,2022-06-24,titular,True
928,928,2021-09-28,titular,True
929,929,2024-07-14,titular,True
930,930,2019-06-04,titular,True
931,931,2024-03-15,titular,True
932,932,2016-10-02,titular,True
933,933,2017-07-11,titular,True
934,934,2017-05-11,titular,True
935,935,2026-03-09,titular,True
936,936,2019-09-14,titular,True
937,937,2025-10-11,titular,False
938,938,2019-10-11,titular,True
939,939,2023-11-02,titular,True
940,940,2025-08-09,titular,True
941,941,2026-01-28,titular,True
942,942,2026-01-08,titular,True
943,943,2025-07-02,titular,True
944,944,2025-03-18,titular,True
945,945,2024-05-31,titular,True
946,946,2023-08-19,titular,True
947,947,2023-12-17,titular,True
948,948,2020-02-28,titular,True
949,949,2021-11-23,titular,True
950,950,2020-07-27,titular,True
951,951,2018-10-13,titular,True
952,952,2023-09-14,titular,True
953,953,2024-12-13,titular,True
954,954,2025-10-06,titular,True
955,955,2020-06-03,titular,True
956,956,2023-01-13,titular,True
957,957,2020-12-07,titular,True
958,958,2021-10-01,titular,True
959,959,2018-05-21,titular,True
960,960,2021-07-31,titular,True
961,961,2022-09-04,titular,True
962,962,2026-03-08,titular,True
963,963,2017-09-07,titular,True
964,964,2019-11-15,titular,True
965,965,2019-02-03,titular,True
966,966,2022-12-17,titular,True
967,967,2025-12-20,titular,True
968,968,2020-07-03,titular,True
969,969,2025-11-06,titular,True
970,970,2022-03-30,titular,True
971,971,2022-04-14,titular,True
972,972,2018-08-24,titular,True
973,973,2020-01-09,titular,True
974,974,2016-07-23,titular,True
975,975,2020-04-07,titular,True
976,976,2023-06-19,titular,True
977,977,2022-09-20,titular,True
978,978,2018-03-18,titular,True
979,979,2017-08-31,titular,True
980,980,2021-03-02,titular,True
981,981,2022-01-30,titular,True
982,982,2016-11-25,titular,True
983,983,2020-05-06,titular,True
984,984,2017-07-25,titular,True
985,985,2023-02-19,titular,True
986,986,2017-01-25,titular,True
987,987,2020-07-24,titular,True
988,988,2023-03-15,titular,True
989,989,2022-12-20,titular,True
990,990,2018-01-21,titular,True
991,991,2024-02-02,titular,True
992,992,2018-03-01,titular,True
993,993,2018-07-19,titular,True
994,994,2024-12-14,titular,True
995,995,2016-07-22,titular,True
996,996,2025-05-18,titular,True
997,997,2018-03-29,titular,True
998,998,2024-04-07,titular,True
999,999,2021-02-14,titular,True
1000,1000,2019-09-02,titular,True
508,1001,2019-04-27,cotitular,True
278,1002,2019-01-21,cotitular,True
603,1003,2021-12-25,titular,True
112,1004,2018-09-28,titular,True
347,1005,2025-10-03,titular,True
925,1006,2020-12-15,titular,True
848,1007,2022-07-02,cotitular,True
190,1008,2017-04-15,titular,True
100,1009,2023-09-25,cotitular,True
812,1010,2024-01-30,titular,False
524,1011,2019-09-08,titular,False
479,1012,2020-01-21,titular,True
684,1013,2025-10-14,titular,True
390,1014,2021-07-07,titular,True
344,1015,2018-12-18,cotitular,False
234,1016,2017-12-01,titular,True
21,1017,2024-01-14,titular,True
66,1018,2022-12-04,titular,True
303,1019,2023-10-02,titular,False
885,1020,2021-05-11,titular,True
553,1021,2021-02-15,titular,True
992,1022,2019-07-07,titular,True
311,1023,2026-03-22,titular,False
831,1024,2023-03-24,titular,True
633,1025,2017-05-04,titular,True
681,1026,2020-07-26,titular,True
876,1027,2023-10-08,titular,True
708,1028,2021-08-26,titular,True
846,1029,2021-10-28,titular,True
265,1030,2024-12-26,titular,False
952,1031,2025-10-24,titular,False
376,1032,2019-06-02,titular,True
311,1033,2019-04-02,titular,True
248,1034,2018-02-02,titular,True
430,1035,2020-11-26,titular,True
839,1036,2022-02-18,titular,True
548,1037,2024-01-16,titular,True
49,1038,2019-01-01,titular,True
566,1039,2025-11-11,titular,True
642,1040,2020-05-05,titular,True
210,1041,2023-12-01,cotitular,True
660,1042,2024-10-16,titular,True
446,1043,2022-12-18,titular,True
541,1044,2024-06-23,cotitular,True
95,1045,2022-09-01,titular,True
300,1046,2021-03-31,titular,True
594,1047,2020-07-07,cotitular,True
165,1048,2021-08-22,titular,True
908,1049,2024-03-15,titular,True
248,1050,2022-10-30,cotitular,True
76,1051,2017-03-11,cotitular,True
287,1052,2018-02-02,titular,True
910,1053,2019-12-02,titular,True
735,1054,2026-01-08,titular,True
545,1055,2019-01-24,titular,True
642,1056,2017-08-22,titular,True
160,1057,2026-04-17,titular,True
631,1058,2020-12-10,titular,True
176,1059,2021-06-29,titular,True
935,1060,2022-04-24,titular,True
849,1061,2024-02-27,titular,False
622,1062,2024-07-17,cotitular,True
740,1063,2026-04-29,titular,True
421,1064,2023-08-27,cotitular,True
168,1065,2018-04-25,titular,True
46,1066,2022-04-12,titular,True
921,1067,2021-05-04,titular,True
998,1068,2020-01-03,titular,True
125,1069,2016-12-26,titular,True
77,1070,2025-03-08,titular,True
940,1071,2017-01-08,titular,True
348,1072,2016-11-12,cotitular,True
710,1073,2016-11-04,titular,True
166,1074,2025-03-31,titular,True
956,1075,2024-09-01,cotitular,True
991,1076,2021-09-06,titular,True
44,1077,2025-06-15,titular,True
197,1078,2025-07-18,titular,True
548,1079,2021-05-21,titular,True
21,1080,2021-01-14,titular,True
593,1081,2023-12-07,titular,True
609,1082,2016-08-24,titular,True
983,1083,2022-05-03,titular,True
579,1084,2019-02-25,titular,True
981,1085,2022-10-14,titular,True
636,1086,2022-08-28,titular,False
533,1087,2024-12-26,cotitular,True
523,1088,2023-10-16,titular,True
294,1089,2018-02-02,titular,True
418,1090,2017-04-02,titular,True
863,1091,2022-03-27,titular,True
732,1092,2022-05-31,titular,True
841,1093,2017-10-13,titular,True
257,1094,2025-10-01,titular,True
599,1095,2021-02-28,cotitular,True
257,1096,2023-02-15,titular,True
150,1097,2022-04-28,titular,True
607,1098,2023-01-14,titular,True
929,1099,2018-01-17,titular,True
914,1100,2019-08-30,titular,True
280,1101,2025-12-25,titular,True
967,1102,2017-07-15,titular,True
713,1103,2016-05-09,titular,True
463,1104,2016-05-07,titular,True
365,1105,2022-05-10,titular,True
420,1106,2021-01-06,titular,True
924,1107,2024-04-10,titular,True
516,1108,2017-04-25,titular,True
553,1109,2017-03-25,titular,True
43,1110,2024-01-04,titular,True
691,1111,2017-11-21,titular,True
556,1112,2023-08-24,titular,True
795,1113,2025-12-19,titular,True
289,1114,2020-08-23,titular,True
137,1115,2019-03-04,titular,True
14,1116,2021-04-16,titular,True
983,1117,2018-03-25,titular,True
490,1118,2023-11-15,cotitular,True
236,1119,2016-05-22,titular,True
350,1120,2023-08-14,titular,False
618,1121,2018-01-19,titular,True
214,1122,2017-12-30,titular,True
802,1123,2022-02-23,titular,True
750,1124,2021-01-29,titular,True
674,1125,2020-10-17,titular,True
132,1126,2022-11-16,cotitular,True
694,1127,2025-06-15,titular,True
811,1128,2025-02-04,titular,True
166,1129,2025-08-12,titular,True
338,1130,2022-11-09,titular,True
462,1131,2022-08-13,cotitular,True
266,1132,2022-05-03,cotitular,True
510,1133,2022-11-28,titular,True
520,1134,2021-10-08,cotitular,True
94,1135,2022-06-12,cotitular,True
641,1136,2024-03-28,cotitular,True
665,1137,2025-07-27,titular,True
918,1138,2026-03-08,cotitular,True
965,1139,2021-07-10,titular,True
26,1140,2024-01-12,titular,True
225,1141,2019-07-14,titular,True
277,1142,2024-11-07,titular,True
575,1143,2016-11-24,titular,True
441,1144,2018-04-11,titular,True
814,1145,2022-08-27,titular,True
823,1146,2017-09-13,titular,True
561,1147,2023-05-24,titular,True
501,1148,2024-07-24,titular,True
498,1149,2016-09-02,titular,True
353,1150,2021-03-29,titular,True
180,1151,2023-02-07,titular,True
813,1152,2021-04-11,titular,True
52,1153,2018-01-15,titular,True
608,1154,2025-10-31,titular,True
986,1155,2023-09-06,titular,True
608,1156,2022-02-26,titular,True
32,1157,2020-11-29,titular,True
491,1158,2020-04-21,titular,False
701,1159,2022-03-20,titular,True
344,1160,2017-09-20,titular,True
363,1161,2018-03-05,titular,True
261,1162,2020-10-26,titular,True
88,1163,2017-03-16,titular,True
956,1164,2024-06-24,titular,True
558,1165,2022-07-09,titular,True
199,1166,2025-02-19,cotitular,True
524,1167,2019-10-28,titular,True
45,1168,2023-04-07,titular,True
698,1169,2021-08-05,titular,True
992,1170,2022-10-27,titular,True
93,1171,2025-07-28,titular,True
724,1172,2025-02-12,titular,True
321,1173,2017-05-23,titular,True
597,1174,2016-06-04,titular,True
39,1175,2020-04-09,titular,True
195,1176,2025-07-18,titular,True
852,1177,2019-10-13,titular,True
577,1178,2020-04-16,titular,True
358,1179,2018-07-07,titular,True
854,1180,2024-05-30,titular,True
134,1181,2020-05-12,titular,True
193,1182,2020-06-10,titular,True
626,1183,2019-08-13,titular,True
584,1184,2020-03-02,titular,True
107,1185,2021-06-06,titular,True
342,1186,2021-12-19,titular,True
506,1187,2021-12-09,titular,True
121,1188,2025-10-23,cotitular,True
810,1189,2021-03-27,cotitular,True
361,1190,2022-01-22,titular,True
164,1191,2017-04-30,titular,True
346,1192,2019-04-07,titular,True
830,1193,2021-05-08,titular,True
275,1194,2018-05-14,titular,True
147,1195,2025-10-21,titular,True
154,1196,2024-10-20,titular,True
745,1197,2019-10-20,titular,True
964,1198,2016-07-18,titular,True
585,1199,2020-09-28,cotitular,True
491,1200,2024-04-29,titular,True
461,1201,2023-03-04,titular,True
638,1202,2018-08-22,titular,True
741,1203,2019-05-10,titular,True
757,1204,2016-08-20,titular,True
793,1205,2016-12-07,titular,True
520,1206,2022-11-25,titular,True
373,1207,2023-01-18,titular,True
52,1208,2018-08-05,cotitular,True
778,1209,2022-05-04,titular,True
498,1210,2020-08-21,titular,True
397,1211,2021-02-19,cotitular,True
449,1212,2022-05-19,titular,True
222,1213,2022-11-29,titular,True
837,1214,2017-10-30,titular,True
435,1215,2025-06-02,titular,True
14,1216,2023-04-19,titular,True
173,1217,2021-04-26,titular,True
110,1218,2018-07-12,titular,True
952,1219,2019-10-22,cotitular,True
732,1220,2024-12-25,titular,True
236,1221,2021-08-06,titular,True
215,1222,2021-06-22,cotitular,True
566,1223,2019-10-30,titular,True
837,1224,2025-08-23,titular,False
152,1225,2020-07-14,cotitular,True
730,1226,2024-07-15,titular,True
697,1227,2018-06-26,titular,True
977,1228,2024-08-10,titular,True
445,1229,2020-05-14,titular,True
263,1230,2017-11-09,titular,True
68,1231,2022-02-23,titular,True
799,1232,2017-12-09,titular,True
621,1233,2023-01-17,titular,True
244,1234,2024-10-16,cotitular,True
474,1235,2019-06-17,titular,True
948,1236,2022-02-22,titular,True
260,1237,2023-01-27,titular,True
239,1238,2016-07-06,titular,True
559,1239,2018-12-28,cotitular,True
793,1240,2020-05-09,titular,True
293,1241,2025-07-15,cotitular,False
44,1242,2020-10-13,titular,True
59,1243,2025-08-17,titular,True
418,1244,2019-02-13,titular,True
635,1245,2022-11-26,titular,True
131,1246,2017-09-17,titular,True
663,1247,2016-05-27,titular,True
719,1248,2024-11-29,titular,True
838,1249,2019-12-21,cotitular,True
316,1250,2021-02-13,cotitular,True
392,1251,2024-01-02,titular,True
842,1252,2020-12-20,titular,True
950,1253,2021-11-13,titular,True
415,1254,2016-07-29,titular,True
747,1255,2022-11-05,titular,True
103,1256,2025-03-19,titular,True
646,1257,2019-12-08,titular,True
321,1258,2024-02-01,titular,True
574,1259,2022-01-29,titular,True
51,1260,2019-12-05,titular,True
416,1261,2019-04-28,titular,True
916,1262,2022-05-14,cotitular,True
190,1263,2022-06-11,titular,True
457,1264,2025-09-26,titular,True
856,1265,2018-11-25,titular,True
734,1266,2021-01-15,titular,True
667,1267,2020-06-16,titular,True
974,1268,2019-01-11,titular,True
568,1269,2024-05-13,titular,True
356,1270,2024-04-18,titular,True
222,1271,2020-10-17,titular,True
973,1272,2019-04-24,titular,True
916,1273,2016-10-11,titular,True
167,1274,2021-06-21,cotitular,True
866,1275,2019-11-17,titular,True
125,1276,2017-01-06,cotitular,True
967,1277,2017-12-02,titular,False
374,1278,2017-10-22,titular,True
354,1279,2024-01-22,titular,True
801,1280,2023-01-03,titular,True
236,1281,2025-04-04,titular,True
768,1282,2017-04-13,titular,True
43,1283,2016-07-11,titular,True
746,1284,2020-06-20,titular,True
710,1285,2019-04-09,titular,True
118,1286,2019-02-22,cotitular,True
794,1287,2022-03-18,titular,True
912,1288,2026-01-15,titular,True
149,1289,2020-08-27,titular,True
471,1290,2025-06-21,titular,True
590,1291,2018-04-11,titular,True
427,1292,2025-05-08,titular,True
548,1293,2023-03-30,titular,True
870,1294,2021-08-08,titular,True
376,1295,2022-11-26,titular,True
368,1296,2023-09-29,titular,True
497,1297,2023-07-05,titular,True
514,1298,2017-12-12,titular,True
441,1299,2017-05-01,titular,True
10,1300,2024-04-18,titular,True
366,1301,2021-01-23,titular,True
882,1302,2022-09-15,titular,True
618,1303,2024-03-04,titular,True
420,1304,2016-09-14,titular,True
73,1305,2021-02-19,titular,False
724,1306,2017-07-24,titular,True
554,1307,2023-03-17,titular,False
828,1308,2022-08-26,titular,True
723,1309,2018-12-29,titular,True
512,1310,2023-11-17,titular,True
228,1311,2023-05-08,titular,True
14,1312,2017-06-17,titular,True
989,1313,2021-06-07,cotitular,True
204,1314,2021-02-26,titular,True
247,1315,2019-07-16,titular,True
942,1316,2023-05-21,titular,True
992,1317,2024-07-31,titular,True
943,1318,2017-07-01,titular,True
34,1319,2017-02-02,titular,True
885,1320,2019-02-25,titular,True
107,1321,2022-03-30,titular,True
549,1322,2021-11-07,cotitular,True
207,1323,2025-08-18,titular,True
955,1324,2017-12-01,cotitular,True
163,1325,2017-07-15,cotitular,True
844,1326,2024-05-08,cotitular,True
528,1327,2019-05-18,cotitular,True
85,1328,2017-02-17,titular,True
189,1329,2016-08-14,cotitular,True
434,1330,2020-07-28,titular,True
209,1331,2019-09-08,titular,True
589,1332,2023-01-05,cotitular,True
876,1333,2025-03-04,titular,True
336,1334,2017-09-29,titular,True
605,1335,2021-07-09,titular,True
255,1336,2017-01-14,titular,True
973,1337,2021-01-06,titular,True
929,1338,2024-05-29,titular,True
459,1339,2026-01-30,titular,True
906,1340,2017-11-23,cotitular,True
853,1341,2021-06-09,titular,True
981,1342,2018-01-06,titular,True
509,1343,2025-04-26,titular,True
976,1344,2018-12-18,titular,True
86,1345,2016-05-20,titular,True
618,1346,2024-12-30,titular,True
759,1347,2020-08-31,titular,True
580,1348,2020-02-21,titular,True
293,1349,2016-05-07,titular,True
422,1350,2020-09-19,titular,True
629,1351,2017-08-03,titular,True
218,1352,2025-12-08,cotitular,True
552,1353,2017-02-21,titular,True
528,1354,2017-02-14,titular,True
702,1355,2021-04-29,titular,True
275,1356,2025-10-09,titular,True
485,1357,2025-05-14,titular,True
767,1358,2020-06-10,titular,True
175,1359,2020-09-15,titular,True
602,1360,2021-09-25,titular,True
709,1361,2018-02-26,cotitular,True
229,1362,2021-04-18,titular,True
250,1363,2020-08-01,titular,True
547,1364,2016-05-10,cotitular,False
941,1365,2019-08-23,titular,True
250,1366,2023-01-18,titular,True
442,1367,2016-07-28,titular,True
434,1368,2022-09-16,titular,True
882,1369,2026-01-15,titular,True
718,1370,2026-03-18,titular,True
550,1371,2024-11-06,titular,True
144,1372,2022-12-16,titular,True
282,1373,2020-12-16,titular,True
476,1374,2019-02-22,titular,True
580,1375,2018-07-20,titular,True
474,1376,2023-02-16,titular,True
265,1377,2025-01-16,titular,True
178,1378,2022-07-10,titular,True
267,1379,2023-07-06,cotitular,True
878,1380,2016-10-06,titular,True
367,1381,2017-06-23,titular,True
784,1382,2017-07-13,titular,True
771,1383,2017-11-24,cotitular,True
394,1384,2024-06-26,titular,False
85,1385,2016-05-25,titular,True
349,1386,2017-10-09,titular,True
894,1387,2021-08-29,titular,True
610,1388,2020-08-13,titular,True
262,1389,2021-06-16,titular,True
951,1390,2016-12-13,titular,True
518,1391,2023-12-27,titular,True
559,1392,2019-05-19,cotitular,True
69,1393,2017-01-09,cotitular,True
639,1394,2020-06-01,titular,True
910,1395,2025-02-28,titular,True
308,1396,2017-06-26,titular,True
339,1397,2017-04-14,titular,True
6,1398,2025-12-17,cotitular,True
773,1399,2021-03-30,titular,True
383,1400,2018-11-07,titular,True
